ID_SURV,ID_SITE,DATE,SPECIES_CODE,NO,DENSITY,MIN_LEN,AVE_LEN,MAX_LEN,SOURCE,x,y
M36_6014_2022,M36_6014,2022-8,LUT_APOD,1,1.6666666666666667,15.24,15.24,15.24,MVS,568986.1740058305,2824653.5908942767
L07_4914_2018,L07_4914,2018-8,LUT_APOD,8,13.333333333333334,5.08,7.62,15.24,MVS,579944.6319130609,2813267.9410848687
L00_5968_2022,L00_5968,2022-8,LUT_CYAN,1,1.6666666666666667,35.56,35.56,35.56,MVS,577552.6613708436,2809718.920976489
L11_5941_2022,L11_5941,2022-8,LUT_CYAN,1,1.6666666666666667,27.94,27.94,27.94,MVS,582575.1043612988,2821783.7155029764
M29_4687_2018,M29_4687,2018-2,LUT_GRIS,1,1.6666666666666667,5.08,5.08,5.08,MVS,569990.0045934914,2828081.9461643207
L16_5946_2022,L16_5946,2022-8,LUT_GRIS,70,116.66666666666667,7.62,15.24,35.56,MVS,582107.407151802,2819061.986889255
M82_3870_2014,M82_3870,2014-10,LUT_GRIS,3,5,10.16,12.7,15.24,MVS,567683.8950069586,2810961.2577901757
M29_4861_2018,M29_4861,2018-7,LUT_GRIS,7,11.666666666666666,10.16,12.7,15.24,MVS,569966.9312663857,2828076.2878019623
L20_3890_2014,L20_3890,2014-10,LUT_GRIS,21,35,5.08,7.62,25.4,MVS,580797.5430542354,2815579.894295432
L12_4278_2016,L12_4278,2016-7,LUT_GRIS,40,66.66666666666666,12.7,25.4,35.56,MVS,582169.0645314816,2821297.246768093
M87_4870_2018,M87_4870,2018-7,LUT_GRIS,85,141.66666666666669,15.24,20.32,30.48,MVS,567661.4508508076,2809027.5838917526
L11_4923_2018,L11_4923,2018-8,LUT_GRIS,20,33.33333333333333,10.16,20.32,30.48,MVS,582590.028074323,2821808.1721884585
L17_3670_2014,L17_3670,2014-2,LUT_GRIS,6,10,7.62,10.16,12.7,MVS,581957.9906086834,2818839.5767528364
M118_3707_2014,M118_3707,2014-3,LUT_GRIS,10,16.666666666666664,15.24,22.86,30.48,MVS,560329.4837175158,2791478.11895714
M28_4257_2016,M28_4257,2016-7,LUT_GRIS,5,8.333333333333332,10.16,15.24,20.32,MVS,570051.0523968224,2828188.5822971254
M27_5855_2022,M27_5855,2022-1,LUT_GRIS,2,3.3333333333333335,15.24,15.24,15.24,MVS,569950.352119135,2828747.3177651726
M54_4374_2016,M54_4374,2016-8,LUT_GRIS,15,25,12.7,17.78,33.02,MVS,566305.3926766019,2819418.4455471756
M50_4370_2016,M50_4370,2016-8,LUT_GRIS,20,33.33333333333333,15.24,20.32,30.48,MVS,566544.8835736997,2820980.009868414
L04_4230_2016,L04_4230,2016-4,LUT_GRIS,40,66.66666666666666,10.16,25.4,35.56,MVS,579584.5051495901,2811252.445435193
M32_4690_2018,M32_4690,2018-2,LUT_GRIS,5,8.333333333333332,10.16,10.16,20.32,MVS,569349.6792583929,2826434.036042943
M35_3808_2014,M35_3808,2014-8,LUT_GRIS,16,26.666666666666668,10.16,12.7,17.78,MVS,569045.8346918116,2824968.414125793
L10_5935_2022,L10_5935,2022-4,LUT_GRIS,35,58.333333333333336,5.08,10.16,25.4,MVS,580432.7991152513,2814535.578768534
M56_4716_2018,M56_4716,2018-2,LUT_GRIS,2,3.3333333333333335,17.78,20.32,20.32,MVS,566358.541445849,2818835.0919729713
L11_4277_2016,L11_4277,2016-7,LUT_GRIS,15,25,12.7,17.78,35.56,MVS,582581.3686999783,2821799.997193766
M52_4897_2018,M52_4897,2018-7,LUT_GRIS,3,5,7.62,10.16,12.7,MVS,566395.1073589026,2820176.375105409
L06_4338_2016,L06_4338,2016-7,LUT_GRIS,50,83.33333333333334,7.62,20.32,30.48,MVS,579572.5906570955,2812752.97656586
M56_4166_2016,M56_4166,2016-2,LUT_GRIS,15,25,12.7,15.24,20.32,MVS,566378.6058159578,2818842.9434986785
M119_3706_2014,M119_3706,2014-3,LUT_GRIS,15,25,12.7,17.78,22.86,MVS,560464.1512832616,2792671.3717205063
M51_3839_2014,M51_3839,2014-9,LUT_GRIS,1,1.6666666666666667,NA,27.94,NA,MVS,566336.5568460298,2820430.7944997116
M115_5986_2022,M115_5986,2022-8,LUT_GRIS,5,8.333333333333332,10.16,15.24,17.78,MVS,560809.5426218832,2796263.0693692737
M56_4376_2016,M56_4376,2016-8,LUT_GRIS,10,16.666666666666664,20.32,NA,NA,MVS,566369.5815201852,2818838.4690139475
M54_6045_2022,M54_6045,2022-8,LUT_GRIS,1,1.6666666666666667,27.94,27.94,27.94,MVS,566305.4585286394,2819405.1566773076
M116_4182_2016,M116_4182,2016-3,LUT_GRIS,60,100,12.7,17.78,30.48,MVS,560566.8820452504,2795592.008887624
L16_5922_2022,L16_5922,2022-3,LUT_GRIS,20,33.33333333333333,15.24,15.24,25.4,MVS,582080.4650015826,2819029.7049369714
M88_6052_2022,M88_6052,2022-8,LUT_GRIS,15,25,15.24,17.78,30.48,MVS,568057.8135779686,2808623.161594013
L02_5966_2022,L02_5966,2022-8,LUT_GRIS,25,41.66666666666667,10.16,25.4,30.48,MVS,578939.7689558765,2810403.6530716624
M48_3821_2014,M48_3821,2014-9,LUT_GRIS,51,85,12.7,15.24,20.32,MVS,567075.7353919059,2820938.3647074634
L08_4749_2018,L08_4749,2018-2,LUT_GRIS,2,3.3333333333333335,5.08,5.08,7.62,MVS,580049.2202218926,2813435.791021734
M36_4265_2016,M36_4265,2016-7,LUT_GRIS,5,8.333333333333332,12.7,15.24,25.4,MVS,568999.5491267795,2824657.720643017
M46_4176_2016,M46_4176,2016-2,LUT_GRIS,30,50,10.16,12.7,15.24,MVS,566984.3389871573,2821327.7243538154
M93_4286_2016,M93_4286,2016-7,LUT_GRIS,35,58.333333333333336,7.62,12.7,30.48,MVS,570106.7625281556,2806914.969315971
M48_3724_2014,M48_3724,2014-3,LUT_GRIS,19,31.666666666666664,2.54,3.81,5.08,MVS,567068.7616008655,2820926.1479231813
M91_5864_2022,M91_5864,2022-1,LUT_GRIS,1,1.6666666666666667,15.24,15.24,15.24,MVS,569537.0944071003,2808321.7626625192
L00_5968_2022,L00_5968,2022-8,LUT_GRIS,35,58.333333333333336,10.16,15.24,33.02,MVS,577552.6613708436,2809718.920976489
L00_3734_2014,L00_3734,2014-3,LUT_GRIS,29,48.333333333333336,17.78,25.4,30.48,MVS,577552.6613708436,2809718.920976489
M30_4205_2016,M30_4205,2016-3,LUT_GRIS,2,3.3333333333333335,15.24,17.78,20.32,MVS,569559.9864706271,2827331.058423963
L01_4920_2018,L01_4920,2018-8,LUT_GRIS,15,25,15.24,25.4,30.48,MVS,578483.8986503737,2810098.6473581246
M59_3846_2014,M59_3846,2014-9,LUT_GRIS,5,8.333333333333332,10.16,17.78,20.32,MVS,566328.4612416439,2818211.458732577
M55_4375_2016,M55_4375,2016-8,LUT_GRIS,5,8.333333333333332,12.7,20.32,27.94,MVS,566342.5475534978,2819019.9538972913
L15_5921_2022,L15_5921,2022-3,LUT_GRIS,60,100,12.7,15.24,33.02,MVS,582306.6023849279,2819525.0265998994
L04_5929_2022,L04_5929,2022-3,LUT_GRIS,75,125,15.24,25.4,30.48,MVS,579579.5618193218,2811238.019227608
L05_4231_2016,L05_4231,2016-4,LUT_GRIS,20,33.33333333333333,5.08,10.16,15.24,MVS,579408.3678705664,2811784.087836229
M86_3874_2014,M86_3874,2014-10,LUT_GRIS,11,18.333333333333332,12.7,15.24,20.32,MVS,567692.3349506516,2809486.2122274186
L17_4744_2018,L17_4744,2018-2,LUT_GRIS,20,33.33333333333333,7.62,15.24,25.4,MVS,581927.1896463052,2818780.6922141644
M54_4714_2018,M54_4714,2018-2,LUT_GRIS,3,5,17.78,17.78,20.32,MVS,566294.4079380824,2819403.994488604
M100_5834_2022,M100_5834,2022-1,LUT_GRIS,2,3.3333333333333335,15.24,22.86,30.48,MVS,565727.3674841487,2800731.2214954165
L10_4911_2018,L10_4911,2018-8,LUT_GRIS,35,58.333333333333336,7.62,15.24,35.56,MVS,580425.8337653722,2814523.354913029
M67_6071_2022,M67_6071,2022-9,LUT_GRIS,6,10,15.24,25.4,33.02,MVS,567297.5172933294,2815003.636786983
M61_3849_2014,M61_3849,2014-9,LUT_GRIS,15,25,7.62,10.16,12.7,MVS,566304.1875918225,2817429.4923212696
L13_4279_2016,L13_4279,2016-7,LUT_GRIS,15,25,15.24,15.24,20.32,MVS,581378.3505849014,2820762.669747038
M120_4289_2016,M120_4289,2016-7,LUT_GRIS,50,83.33333333333334,10.16,25.4,35.56,MVS,560210.0674073256,2794320.2415115684
M120_3879_2014,M120_3879,2014-10,LUT_GRIS,75,125,25.4,30.48,38.1,MVS,560187.1488099061,2794265.877546135
M92_6049_2022,M92_6049,2022-8,LUT_GRIS,40,66.66666666666666,12.7,20.32,33.02,MVS,569620.0935585005,2807446.2193700853
M89_4868_2018,M89_4868,2018-7,LUT_GRIS,11,18.333333333333332,10.16,20.32,30.48,MVS,568750.3317461347,2808144.957284341
M24_4682_2018,M24_4682,2018-2,LUT_GRIS,10,16.666666666666664,7.62,15.24,25.4,MVS,569502.9107841793,2830955.4567648764
M99_5833_2022,M99_5833,2022-1,LUT_GRIS,21,35,12.7,20.32,25.4,MVS,566111.1821289395,2801689.898285423
L07_4337_2016,L07_4337,2016-7,LUT_GRIS,3,5,7.62,20.32,25.4,MVS,579942.673545088,2813259.0697503835
M83_6077_2022,M83_6077,2022-9,LUT_GRIS,4,6.666666666666667,15.24,20.32,25.4,MVS,567775.2051520168,2810605.127729797
L16_3669_2014,L16_3669,2014-2,LUT_GRIS,30,50,10.16,12.7,17.78,MVS,582129.2418608225,2819107.52721768
M30_4259_2016,M30_4259,2016-7,LUT_GRIS,6,10,12.7,17.78,25.4,MVS,569563.313650003,2827335.1364316028
M35_5868_2022,M35_5868,2022-1,LUT_GRIS,5,8.333333333333332,15.24,17.78,22.86,MVS,569047.7409639145,2824988.3580287737
M115_4785_2018,M115_4785,2018-3,LUT_GRIS,1,1.6666666666666667,15.24,15.24,15.24,MVS,560821.6294608931,2796262.0164017007
M89_6030_2022,M89_6030,2022-8,LUT_GRIS,8,13.333333333333334,10.16,15.24,25.4,MVS,568739.0058330608,2808195.840822033
M53_4898_2018,M53_4898,2018-7,LUT_GRIS,3,5,27.94,30.48,33.02,MVS,566475.7236592188,2819729.3721090825
M88_4869_2018,M88_4869,2018-7,LUT_GRIS,10,16.666666666666664,10.16,12.7,20.32,MVS,568062.7758234453,2808636.4757904857
M35_3711_2014,M35_3711,2014-3,LUT_GRIS,26,43.333333333333336,10.16,12.7,17.78,MVS,569044.8300075631,2824968.4089297582
M55_4715_2018,M55_4715,2018-2,LUT_GRIS,5,8.333333333333332,7.62,12.7,15.24,MVS,566327.4267405366,2819028.7384059527
M101_4828_2018,M101_4828,2018-7,LUT_GRIS,10,16.666666666666664,15.24,20.32,25.4,MVS,564595.4396416455,2801066.831167083
M108_4801_2018,M108_4801,2018-3,LUT_GRIS,15,25,15.24,20.32,25.4,MVS,562780.5843940675,2798288.6535967006
M35_4264_2016,M35_4264,2016-7,LUT_GRIS,1,1.6666666666666667,25.4,25.4,25.4,MVS,569048.1235882926,2824979.1312836325
M107_4800_2018,M107_4800,2018-3,LUT_GRIS,5,8.333333333333332,7.62,15.24,20.32,MVS,562698.7282845842,2798572.873959906
M93_4820_2018,M93_4820,2018-7,LUT_GRIS,100,166.66666666666669,10.16,15.24,30.48,MVS,570106.7163453931,2806923.828471467
L04_4917_2018,L04_4917,2018-8,LUT_GRIS,35,58.333333333333336,15.24,25.4,35.56,MVS,579581.5076426178,2811249.1053035073
L16_3887_2014,L16_3887,2014-10,LUT_GRIS,45,75,10.16,12.7,22.86,MVS,582105.362874164,2819067.5117056323
L10_3891_2014,L10_3891,2014-10,LUT_GRIS,16,26.666666666666668,2.54,5.08,7.62,MVS,580441.7289171274,2814555.5666418024
M89_3877_2014,M89_3877,2014-10,LUT_GRIS,4,6.666666666666667,7.62,7.62,10.16,MVS,568747.0986837507,2808187.022825974
M53_4373_2016,M53_4373,2016-8,LUT_GRIS,1,1.6666666666666667,30.48,30.48,30.48,MVS,566468.6716364911,2819732.6593723446
M102_6066_2022,M102_6066,2022-9,LUT_GRIS,70,116.66666666666667,15.24,20.32,30.48,MVS,563876.0405712903,2801015.7848429526
M25_3657_2014,M25_3657,2014-1,LUT_GRIS,1,1.6666666666666667,5.08,5.08,5.08,MVS,569579.7353569564,2829898.237786941
L21_3671_2014,L21_3671,2014-2,LUT_GRIS,3,5,5.08,5.08,7.62,MVS,580830.320866963,2815646.539764964
M102_4150_2016,M102_4150,2016-2,LUT_GRIS,25,41.66666666666667,15.24,25.4,45.72,MVS,563879.0967164998,2801008.0475066686
L04_4340_2016,L04_4340,2016-7,LUT_GRIS,50,83.33333333333334,15.24,25.4,35.56,MVS,579574.5003257976,2811243.5264961594
L08_5937_2022,L08_5937,2022-4,LUT_GRIS,15,25,5.08,10.16,20.32,MVS,580047.248733557,2813429.134505595
M26_3799_2014,M26_3799,2014-8,LUT_GRIS,13,21.666666666666668,7.62,12.7,22.86,MVS,569791.5848988113,2829335.651202274
M107_4834_2018,M107_4834,2018-7,LUT_GRIS,15,25,7.62,10.16,20.32,MVS,562705.6719290217,2798595.054159068
M118_5980_2022,M118_5980,2022-8,LUT_GRIS,3,5,25.4,27.94,30.48,MVS,560323.4357212431,2791479.199379321
M65_4346_2016,M65_4346,2016-7,LUT_GRIS,25,41.66666666666667,10.16,20.32,35.56,MVS,566748.9382609627,2815529.1371277715
L17_4244_2016,L17_4244,2016-4,LUT_GRIS,25,41.66666666666667,7.62,10.16,20.32,MVS,581917.0633518887,2818792.8124116166
M51_3839_2014,M51_3839,2014-9,LUT_GRIS,7,11.666666666666666,10.16,12.7,15.24,MVS,566336.5568460298,2820430.7944997116
M119_4805_2018,M119_4805,2018-7,LUT_GRIS,50,83.33333333333334,10.16,15.24,30.48,MVS,560450.1064865148,2792659.1277229874
N04_5940_2022,N04_5940,2022-8,LUT_GRIS,30,50,12.7,25.4,30.48,MVS,582537.1479030228,2822234.224231927
L09_4912_2018,L09_4912,2018-8,LUT_GRIS,15,25,7.62,12.7,30.48,MVS,580241.4917044234,2813906.5026013465
L05_5930_2022,L05_5930,2022-3,LUT_GRIS,15,25,7.62,10.16,15.24,MVS,579403.3459547609,2811782.95067176
L21_3889_2014,L21_3889,2014-10,LUT_GRIS,3,5,2.54,2.54,5.08,MVS,580829.3154603064,2815646.5337007456
M118_4180_2016,M118_4180,2016-3,LUT_GRIS,3,5,15.24,15.24,15.24,MVS,560326.4720598637,2791475.890767511
M67_4124_2016,M67_4124,2016-2,LUT_GRIS,3,5,15.24,15.24,17.78,MVS,567314.5206236687,2815021.4410320628
M27_5996_2022,M27_5996,2022-8,LUT_GRIS,1,1.6666666666666667,20.32,20.32,20.32,MVS,569960.7274213475,2828684.247327757
L01_5926_2022,L01_5926,2022-3,LUT_GRIS,23,38.333333333333336,7.62,20.32,35.56,MVS,578478.8048545818,2810109.692090747
M39_3812_2014,M39_3812,2014-8,LUT_GRIS,1,1.6666666666666667,NA,10.16,NA,MVS,567199.3005471946,2823147.217720659
M109_4297_2016,M109_4297,2016-7,LUT_GRIS,2,3.3333333333333335,15.24,15.24,15.24,MVS,563052.0903133075,2797922.2636091653
M93_4142_2016,M93_4142,2016-2,LUT_GRIS,8,13.333333333333334,10.16,17.78,25.4,MVS,570113.7182116833,2806931.6169459703
M52_4170_2016,M52_4170,2016-2,LUT_GRIS,15,25,15.24,15.24,20.32,MVS,566403.0762129104,2820190.811308342
M28_3801_2014,M28_3801,2014-8,LUT_GRIS,20,33.33333333333333,12.7,15.24,20.32,MVS,570046.9092553731,2828148.6922000106
M29_3802_2014,M29_3802,2014-8,LUT_GRIS,3,5,7.62,7.62,10.16,MVS,569962.9889991722,2828061.8702232493
M35_6013_2022,M35_6013,2022-8,LUT_GRIS,9,15,10.16,15.24,25.4,MVS,569038.767541203,2824975.0222585634
M86_4871_2018,M86_4871,2018-7,LUT_GRIS,6,10,7.62,10.16,15.24,MVS,567698.3644351547,2809487.350032262
M84_3872_2014,M84_3872,2014-10,LUT_GRIS,45,75,12.7,17.78,25.4,MVS,567558.8269796686,2810231.943082993
M54_4899_2018,M54_4899,2018-7,LUT_GRIS,4,6.666666666666667,10.16,12.7,15.24,MVS,566296.3906995499,2819409.541477464
M59_4379_2016,M59_4379,2016-8,LUT_GRIS,2,3.3333333333333335,20.32,NA,25.4,MVS,566316.3989901305,2818211.3989727157
L14_4926_2018,L14_4926,2018-8,LUT_GRIS,35,58.333333333333336,10.16,20.32,30.48,MVS,581429.8469382165,2820558.47002751
N04_4237_2016,N04_4237,2016-4,LUT_GRIS,50,83.33333333333334,10.16,15.24,25.4,MVS,582530.4075423008,2822186.5610866193
L14_3826_2014,L14_3826,2014-9,LUT_GRIS,210,350,7.62,17.78,22.86,MVS,581414.8657313962,2820542.874216247
M96_5830_2022,M96_5830,2022-1,LUT_GRIS,15,25,15.24,20.32,30.48,MVS,567039.3017021862,2803070.9953508023
M66_4121_2016,M66_4121,2016-2,LUT_GRIS,30,50,12.7,15.24,30.48,MVS,567076.5412276078,2815159.784067168
L15_5945_2022,L15_5945,2022-8,LUT_GRIS,17,28.333333333333332,12.7,20.32,30.48,MVS,582308.6943714992,2819511.7497936627
L12_4239_2016,L12_4239,2016-4,LUT_GRIS,25,41.66666666666667,20.32,27.94,40.64,MVS,582137.4065494788,2821379.005396389
M85_3873_2014,M85_3873,2014-10,LUT_GRIS,1,1.6666666666666667,NA,2.54,NA,MVS,567587.1869338994,2809992.882379275
L16_4743_2018,L16_4743,2018-2,LUT_GRIS,150,250,12.7,17.78,30.48,MVS,582085.5179482229,2819025.3060427555
M32_4261_2016,M32_4261,2016-7,LUT_GRIS,1,1.6666666666666667,25.4,25.4,25.4,MVS,569340.345435347,2826425.8662351556
M49_4705_2018,M49_4705,2018-2,LUT_GRIS,12,20,7.62,10.16,20.32,MVS,566676.1825592521,2821051.5398273445
M33_4262_2016,M33_4262,2016-7,LUT_GRIS,4,6.666666666666667,10.16,15.24,25.4,MVS,569304.5463740753,2826226.33935643
M62_6057_2022,M62_6057,2022-9,LUT_GRIS,1,1.6666666666666667,15.24,15.24,15.24,MVS,566331.062949209,2817077.4626434017
M92_4311_2016,M92_4311,2016-7,LUT_GRIS,25,41.66666666666667,12.7,20.32,35.56,MVS,569626.1811696779,2807436.2840755223
L09_4235_2016,L09_4235,2016-4,LUT_GRIS,10,16.666666666666664,10.16,12.7,15.24,MVS,580241.379058168,2813925.3287403597
M92_5826_2022,M92_5826,2022-1,LUT_GRIS,45,75,15.24,25.4,30.48,MVS,569623.1287616171,2807442.9128141105
L00_4226_2016,L00_4226,2016-4,LUT_GRIS,10,16.666666666666664,7.62,15.24,30.48,MVS,577560.669763322,2809725.61189326
M90_4313_2016,M90_4313,2016-7,LUT_GRIS,50,83.33333333333334,7.62,12.7,30.48,MVS,569239.8321682923,2808028.9754622653
M110_6001_2022,M110_6001,2022-8,LUT_GRIS,6,10,12.7,15.24,27.94,MVS,562720.6526728567,2797537.560550901
L06_5962_2022,L06_5962,2022-8,LUT_GRIS,25,41.66666666666667,10.16,15.24,25.4,MVS,579579.643142127,2812750.8034823807
L02_4794_2018,L02_4794,2018-3,LUT_GRIS,65,108.33333333333333,15.24,20.32,30.48,MVS,578944.8044453925,2810402.575220207
L04_3730_2014,L04_3730,2014-3,LUT_GRIS,52,86.66666666666667,10.16,25.4,38.1,MVS,579580.5281668885,2811244.6696807276
L11_4738_2018,L11_4738,2018-2,LUT_GRIS,65,108.33333333333333,10.16,22.86,35.56,MVS,582588.9957586877,2821812.5957179614
L20_3672_2014,L20_3672,2014-2,LUT_GRIS,15,25,25.4,27.94,30.48,MVS,580802.5634350958,2815581.032027824
M117_3882_2014,M117_3882,2014-10,LUT_GRIS,16,26.666666666666668,17.78,25.4,27.94,MVS,560351.3901077821,2794017.4480044064
L06_4232_2016,L06_4232,2016-4,LUT_GRIS,30,50,12.7,25.4,45.72,MVS,579602.9888472205,2812544.955132397
L01_4795_2018,L01_4795,2018-3,LUT_GRIS,20,33.33333333333333,10.16,15.24,25.4,MVS,578482.8798905666,2810100.8563045
L11_5923_2022,L11_5923,2022-3,LUT_GRIS,22,36.666666666666664,15.24,20.32,27.94,MVS,582588.9615484055,2821818.132890978
L03_5928_2022,L03_5928,2022-3,LUT_GRIS,50,83.33333333333334,15.24,25.4,30.48,MVS,579230.1883384956,2810789.649272696
M94_4751_2018,M94_4751,2018-3,LUT_GRIS,30,50,10.16,15.24,30.48,MVS,569419.3739806976,2806572.532192086
L09_3674_2014,L09_3674,2014-2,LUT_GRIS,18,30,12.7,17.78,20.32,MVS,580240.3271402118,2813933.0746634672
L13_5943_2022,L13_5943,2022-8,LUT_GRIS,35,58.333333333333336,10.16,25.4,30.48,MVS,581378.3887718343,2820756.394304187
M82_4763_2018,M82_4763,2018-3,LUT_GRIS,30,50,15.24,25.4,33.02,MVS,567688.9404240777,2810957.9609521884
L08_3675_2014,L08_3675,2014-2,LUT_GRIS,4,6.666666666666667,10.16,12.7,17.78,MVS,580049.088039703,2813457.9394014524
M40_4885_2018,M40_4885,2018-7,LUT_GRIS,1,1.6666666666666667,15.24,15.24,15.24,MVS,567227.5968125416,2822516.1194026037
L20_5934_2022,L20_5934,2022-4,LUT_GRIS,22,36.666666666666664,7.62,20.32,30.48,MVS,580811.6254945106,2815578.8717429573
M58_5896_2022,M58_5896,2022-2,LUT_GRIS,17,28.333333333333332,12.7,15.24,20.32,MVS,566323.9466920842,2818311.1051977915
M24_4199_2016,M24_4199,2016-3,LUT_GRIS,10,16.666666666666664,12.7,15.24,30.48,MVS,569525.0097140076,2830954.464654704
M116_4784_2018,M116_4784,2018-3,LUT_GRIS,125,208.33333333333334,15.24,25.4,40.64,MVS,560581.9453815416,2795600.9355305564
M118_4354_2016,M118_4354,2016-7,LUT_GRIS,40,66.66666666666666,10.16,17.78,30.48,MVS,560320.4487416034,2791471.4343903405
M66_6070_2022,M66_6070,2022-9,LUT_GRIS,18,30,15.24,20.32,27.94,MVS,567048.4615409252,2815145.24699942
L10_4747_2018,L10_4747,2018-2,LUT_GRIS,15,25,5.08,10.16,17.78,MVS,580442.9005191693,2814527.887146631
M64_4122_2016,M64_4122,2016-2,LUT_GRIS,1,1.6666666666666667,20.32,20.32,20.32,MVS,566652.4982590352,2815917.364614595
M93_6051_2022,M93_6051,2022-8,LUT_GRIS,50,83.33333333333334,12.7,20.32,30.48,MVS,570114.7184776303,2806932.7295855037
M116_4355_2016,M116_4355,2016-7,LUT_GRIS,60,100,12.7,20.32,30.48,MVS,560587.0194591964,2795592.0991777177
L20_4333_2016,L20_4333,2016-7,LUT_GRIS,6,10,7.62,10.16,25.4,MVS,580807.5237172933,2815592.136570488
M42_4887_2018,M42_4887,2018-7,LUT_GRIS,5,8.333333333333332,10.16,12.7,15.24,MVS,566916.6084858046,2822210.0129736285
M104_6007_2022,M104_6007,2022-8,LUT_GRIS,1,1.6666666666666667,5.08,5.08,5.08,MVS,563319.8179043632,2800294.457601468
N04_4276_2016,N04_4276,2016-7,LUT_GRIS,60,100,10.16,15.24,30.48,MVS,582523.4642042631,2822226.0182357794
L00_4921_2018,L00_4921,2018-8,LUT_GRIS,50,83.33333333333334,7.62,15.24,25.4,MVS,577555.583001305,2809735.549545107
M95_4300_2016,M95_4300,2016-7,LUT_GRIS,6,10,7.62,12.7,15.24,MVS,568499.1989104962,2805308.678561874
M109_4802_2018,M109_4802,2018-3,LUT_GRIS,10,16.666666666666664,15.24,20.32,27.94,MVS,563053.1694355797,2797906.765098533
M34_6012_2022,M34_6012,2022-8,LUT_GRIS,1,1.6666666666666667,25.4,25.4,25.4,MVS,569071.3013015982,2825483.5088440753
M102_4307_2016,M102_4307,2016-7,LUT_GRIS,120,200,12.7,20.32,30.48,MVS,563873.1313415724,2800992.5156058823
M40_3813_2014,M40_3813,2014-8,LUT_GRIS,5,8.333333333333332,7.62,10.16,10.16,MVS,567220.6073163812,2822507.2247280367
L14_4741_2018,L14_4741,2018-2,LUT_GRIS,75,125,7.62,17.78,25.4,MVS,581427.7964056233,2820565.1023747753
L07_4750_2018,L07_4750,2018-2,LUT_GRIS,3,5,5.08,7.62,10.16,MVS,579952.6699786859,2813269.096450508
L02_4228_2016,L02_4228,2016-4,LUT_GRIS,65,108.33333333333333,10.16,20.32,40.64,MVS,578942.7277563694,2810413.6375257797
L15_4242_2016,L15_4242,2016-4,LUT_GRIS,57,95,15.24,15.24,25.4,MVS,582310.5411067833,2819538.34050483
M51_4371_2016,M51_4371,2016-8,LUT_GRIS,3,5,12.7,15.24,17.78,MVS,566319.5648388221,2820411.8838481186
L15_4742_2018,L15_4742,2018-2,LUT_GRIS,25,41.66666666666667,10.16,20.32,30.48,MVS,582314.541137619,2819541.687531704
M31_3804_2014,M31_3804,2014-8,LUT_GRIS,1,1.6666666666666667,NA,7.62,NA,MVS,569561.0552292836,2826933.489074119
L06_5939_2022,L06_5939,2022-4,LUT_GRIS,28,46.666666666666664,7.62,15.24,27.94,MVS,579579.5971626894,2812758.5554032293
L15_3886_2014,L15_3886,2014-10,LUT_GRIS,78,130,10.16,17.78,27.94,MVS,582309.4474253192,2819552.730925397
M107_6004_2022,M107_6004,2022-8,LUT_GRIS,10,16.666666666666664,17.78,20.32,25.4,MVS,562701.7173664933,2798579.532228901
M60_4380_2016,M60_4380,2016-8,LUT_GRIS,1,1.6666666666666667,22.86,22.86,22.86,MVS,566315.8203226661,2817922.356565205
L03_4229_2016,L03_4229,2016-4,LUT_GRIS,35,58.333333333333336,10.16,15.24,40.64,MVS,579245.1709716711,2810636.909238903
M81_3649_2014,M81_3649,2014-1,LUT_GRIS,14,23.333333333333332,7.62,12.7,17.78,MVS,567618.3177510872,2811201.238487042
M63_6058_2022,M63_6058,2022-9,LUT_GRIS,1,1.6666666666666667,33.02,33.02,33.02,MVS,566585.3517724263,2816683.371894768
M64_5816_2022,M64_5816,2022-1,LUT_GRIS,1,1.6666666666666667,25.4,25.4,25.4,MVS,566636.500608754,2815899.566183816
M35_4695_2018,M35_4695,2018-2,LUT_GRIS,1,1.6666666666666667,7.62,7.62,7.62,MVS,569037.8201247382,2824963.942890713
M36_3809_2014,M36_3809,2014-8,LUT_GRIS,16,26.666666666666668,10.16,12.7,20.32,MVS,568991.1689343778,2824659.153934153
M51_3839_2014,M51_3839,2014-9,LUT_GRIS,1,1.6666666666666667,NA,33.02,NA,MVS,566336.5568460298,2820430.7944997116
L10_5950_2022,L10_5950,2022-8,LUT_GRIS,25,41.66666666666667,7.62,15.24,30.48,MVS,580443.8927197086,2814530.1080218414
M100_4305_2016,M100_4305,2016-7,LUT_GRIS,6,10,15.24,25.4,30.48,MVS,565720.3813938806,2800719.0059722075
M24_4253_2016,M24_4253,2016-7,LUT_GRIS,2,3.3333333333333335,17.78,NA,30.48,MVS,569524.320954222,2830958.1525799055
L15_4329_2016,L15_4329,2016-7,LUT_GRIS,35,58.333333333333336,10.16,20.32,30.48,MVS,582305.5563930067,2819531.6650031786
L03_4793_2018,L03_4793,2018-3,LUT_GRIS,40,66.66666666666666,20.32,30.48,30.48,MVS,579241.232176046,2810793.03680047
N04_4737_2018,N04_4737,2018-2,LUT_GRIS,120,200,12.7,20.32,40.64,MVS,582537.2778421654,2822213.182965726
L10_4236_2016,L10_4236,2016-4,LUT_GRIS,15,25,10.16,12.7,15.24,MVS,580431.9331420744,2814512.3168936255
L01_4343_2016,L01_4343,2016-7,LUT_GRIS,65,108.33333333333333,12.7,17.78,30.48,MVS,578480.8035470275,2810111.9186687074
