LIFE_STAGE,SPECIES_CODE,SOURCE,x,y,PRES,PRES2
SUBADULT,SCA_COER,MVS,567195.3146931748,2823140.5530322613,0,ABSENCE
SUBADULT,SCA_COER,MVS,567196.247103768,2823154.9544437244,0,ABSENCE
SUBADULT,SCA_COER,MVS,567197.2630612165,2823152.7446733373,0,ABSENCE
SUBADULT,SCA_COER,MVS,567198.4260164966,2823321.081443732,0,ABSENCE
SUBADULT,SCA_COER,MVS,567198.4761501906,2823311.1147324992,0,ABSENCE
SUBADULT,SCA_COER,MVS,567199.278266783,2823151.647369198,0,ABSENCE
SUBADULT,SCA_COER,MVS,567199.3005471946,2823147.217720659,0,ABSENCE
SUBADULT,SCA_COER,MVS,567201.2711915821,2823154.9797139256,0,ABSENCE
SUBADULT,SCA_COER,MVS,567202.4730905194,2823315.5645996663,0,ABSENCE
SUBADULT,SCA_COER,MVS,567204.3636315032,2823139.4911070075,0,ABSENCE
SUBADULT,SCA_COER,MVS,567204.4882724106,2823314.4672966255,0,ABSENCE
SUBADULT,SCA_COER,MVS,567204.4938433167,2823313.3598842616,0,ABSENCE
SUBADULT,SCA_COER,MVS,567208.5910631003,2823297.8763307803,0,ABSENCE
SUBADULT,SCA_COER,MVS,567210.5783912425,2823302.316090386,0,ABSENCE
SUBADULT,SCA_COER,MVS,567211.6166265139,2823295.676671471,0,ABSENCE
SUBADULT,SCA_COER,MVS,567220.6073163812,2822507.2247280367,0,ABSENCE
SUBADULT,SCA_COER,MVS,567223.5216429969,2822527.1732958336,0,ABSENCE
SUBADULT,SCA_COER,MVS,567224.6379231405,2822505.0301244515,0,ABSENCE
SUBADULT,SCA_COER,MVS,567224.6992012205,2822492.848600255,0,ABSENCE
SUBADULT,SCA_COER,MVS,567225.5592269601,2822521.6463490627,0,ABSENCE
SUBADULT,SCA_COER,MVS,567227.5968125416,2822516.1194026037,0,ABSENCE
SUBADULT,SCA_COER,MVS,567227.6525226003,2822505.045289498,0,ABSENCE
SUBADULT,SCA_COER,MVS,567235.6190227759,2822519.4820801616,0,ABSENCE
SUBADULT,SCA_COER,MVS,567287.3962856849,2815016.87512738,0,ABSENCE
SUBADULT,SCA_COER,MVS,567295.4007999009,2815024.6673156517,0,ABSENCE
SUBADULT,SCA_COER,MVS,567297.5172933294,2815003.636786983,0,ABSENCE
SUBADULT,SCA_COER,MVS,567301.6112948749,2814989.2607626044,0,ABSENCE
SUBADULT,SCA_COER,MVS,567302.5666841518,2814999.2324220897,0,ABSENCE
SUBADULT,SCA_COER,MVS,567303.4720288909,2815019.170693368,0,ABSENCE
SUBADULT,SCA_COER,MVS,567306.6162081629,2814993.7156092348,0,ABSENCE
SUBADULT,SCA_COER,MVS,567314.5206236687,2815021.4410320628,0,ABSENCE
SUBADULT,SCA_COER,MVS,567433.0202785494,2824024.381388401,0,ABSENCE
SUBADULT,SCA_COER,MVS,567440.1430189384,2824006.6982836877,0,ABSENCE
SUBADULT,SCA_COER,MVS,567440.2101229553,2823993.4093201607,0,ABSENCE
SUBADULT,SCA_COER,MVS,567443.1069501779,2824016.680227719,0,ABSENCE
SUBADULT,SCA_COER,MVS,567444.1172956933,2824015.577887963,0,ABSENCE
SUBADULT,SCA_COER,MVS,567447.064443894,2824028.882074115,0,ABSENCE
SUBADULT,SCA_COER,MVS,567447.0868144296,2824024.452419422,0,ABSENCE
SUBADULT,SCA_COER,MVS,567453.805673274,2824020.425732107,0,ABSENCE
SUBADULT,SCA_COER,MVS,567553.8370302503,2810224.1660204586,0,ABSENCE
SUBADULT,SCA_COER,MVS,567554.8483891062,2810223.0636843685,0,ABSENCE
SUBADULT,SCA_COER,MVS,567557.7766277511,2810240.797185193,0,ABSENCE
SUBADULT,SCA_COER,MVS,567557.7989096901,2810236.3676043805,0,ABSENCE
SUBADULT,SCA_COER,MVS,567558.8269796686,2810231.943082993,0,ABSENCE
SUBADULT,SCA_COER,MVS,567562.922553337,2810217.567183857,0,ABSENCE
SUBADULT,SCA_COER,MVS,567563.9060587041,2810222.0018243627,0,ABSENCE
SUBADULT,SCA_COER,MVS,567575.0336911295,2810009.4325743783,0,ABSENCE
SUBADULT,SCA_COER,MVS,567578.0678203265,2810006.1255707922,0,ABSENCE
SUBADULT,SCA_COER,MVS,567581.0880541507,2810205.4769238466,0,ABSENCE
SUBADULT,SCA_COER,MVS,567582.2067606241,2811182.2304361565,0,ABSENCE
SUBADULT,SCA_COER,MVS,567585.1753218533,2809992.872257103,0,ABSENCE
SUBADULT,SCA_COER,MVS,567586.2647116655,2809976.2663946343,0,ABSENCE
SUBADULT,SCA_COER,MVS,567587.1869338994,2809992.882379275,0,ABSENCE
SUBADULT,SCA_COER,MVS,567592.2661188483,2809982.9411317944,0,ABSENCE
SUBADULT,SCA_COER,MVS,567592.3162734895,2809972.974577687,0,ABSENCE
SUBADULT,SCA_COER,MVS,567604.2076036582,2810008.471959183,0,ABSENCE
SUBADULT,SCA_COER,MVS,567611.1662000776,2811223.3509620824,0,ABSENCE
SUBADULT,SCA_COER,MVS,567613.1162775747,2811235.542455086,0,ABSENCE
SUBADULT,SCA_COER,MVS,567614.1443001296,2811231.1179338135,0,ABSENCE
SUBADULT,SCA_COER,MVS,567614.2168059823,2811216.72177785,0,ABSENCE
SUBADULT,SCA_COER,MVS,567618.2285082156,2811218.9568326385,0,ABSENCE
SUBADULT,SCA_COER,MVS,567618.2619743542,2811212.312452995,0,ABSENCE
SUBADULT,SCA_COER,MVS,567618.3177510872,2811201.238487042,0,ABSENCE
SUBADULT,SCA_COER,MVS,567634.230819215,2809039.6284920783,0,ABSENCE
SUBADULT,SCA_COER,MVS,567637.2373030259,2809041.8584690657,0,ABSENCE
SUBADULT,SCA_COER,MVS,567638.2599035334,2809038.541351307,0,ABSENCE
SUBADULT,SCA_COER,MVS,567646.3403744078,2809031.9374985304,0,ABSENCE
SUBADULT,SCA_COER,MVS,567654.3706719144,2809035.3001938937,0,ABSENCE
SUBADULT,SCA_COER,MVS,567661.4508508076,2809027.5838917526,0,ABSENCE
SUBADULT,SCA_COER,MVS,567682.7963513192,2801380.979718265,0,ABSENCE
SUBADULT,SCA_COER,MVS,567683.2767743125,2809487.2740111896,0,ABSENCE
SUBADULT,SCA_COER,MVS,567683.8950069586,2810961.2577901757,0,ABSENCE
SUBADULT,SCA_COER,MVS,567684.8616622997,2810969.0146347964,0,ABSENCE
SUBADULT,SCA_COER,MVS,567687.8621129117,2810972.352034617,0,ABSENCE
SUBADULT,SCA_COER,MVS,567688.9404240777,2810957.9609521884,0,ABSENCE
SUBADULT,SCA_COER,MVS,567690.9630581051,2810955.7563004233,0,ABSENCE
SUBADULT,SCA_COER,MVS,567690.9909735646,2810950.2193186395,0,ABSENCE
SUBADULT,SCA_COER,MVS,567691.323526725,2809487.314553653,0,ABSENCE
SUBADULT,SCA_COER,MVS,567692.0692890943,2810935.8282367378,0,ABSENCE
SUBADULT,SCA_COER,MVS,567692.3237909117,2809488.4270161833,0,ABSENCE
SUBADULT,SCA_COER,MVS,567692.3349506516,2809486.2122274186,0,ABSENCE
SUBADULT,SCA_COER,MVS,567694.3243187838,2809490.651941482,0,ABSENCE
SUBADULT,SCA_COER,MVS,567698.0534497267,2810945.8252288587,0,ABSENCE
SUBADULT,SCA_COER,MVS,567698.3644351547,2809487.350032262,0,ABSENCE
SUBADULT,SCA_COER,MVS,567698.6571947592,2809029.986139532,0,ABSENCE
SUBADULT,SCA_COER,MVS,567701.4879986973,2809466.3247452695,0,ABSENCE
SUBADULT,SCA_COER,MVS,567767.1311252165,2810610.624102031,0,ABSENCE
SUBADULT,SCA_COER,MVS,567773.193631044,2810605.117577403,0,ABSENCE
SUBADULT,SCA_COER,MVS,567774.2217481689,2810600.6930695474,0,ABSENCE
SUBADULT,SCA_COER,MVS,567775.2051520168,2810605.127729797,0,ABSENCE
SUBADULT,SCA_COER,MVS,567775.2498659259,2810596.268561779,0,ABSENCE
SUBADULT,SCA_COER,MVS,567776.4177162978,2810564.1591547686,0,ABSENCE
SUBADULT,SCA_COER,MVS,567778.2224334847,2810605.142958952,0,ABSENCE
SUBADULT,SCA_COER,MVS,567781.6727100987,2811515.4636070267,0,ABSENCE
SUBADULT,SCA_COER,MVS,567786.1455334553,2810629.546286239,0,ABSENCE
SUBADULT,SCA_COER,MVS,567807.6752654237,2811544.3879978904,0,ABSENCE
SUBADULT,SCA_COER,MVS,567816.955862632,2811499.0304340576,0,ABSENCE
SUBADULT,SCA_COER,MVS,567818.0398833642,2811483.531953295,0,ABSENCE
SUBADULT,SCA_COER,MVS,567821.0010172356,2811494.6211691773,0,ABSENCE
SUBADULT,SCA_COER,MVS,567822.9676432988,2811503.490509989,0,ABSENCE
SUBADULT,SCA_COER,MVS,567825.0126021978,2811496.856289147,0,ABSENCE
SUBADULT,SCA_COER,MVS,568057.791145866,2808627.5911689904,0,ABSENCE
SUBADULT,SCA_COER,MVS,568057.8135779686,2808623.161594013,0,ABSENCE
SUBADULT,SCA_COER,MVS,568058.6680677653,2808653.066319736,0,ABSENCE
SUBADULT,SCA_COER,MVS,568059.8141803304,2808625.386569832,0,ABSENCE
SUBADULT,SCA_COER,MVS,568060.8256978093,2808624.2842703634,0,ABSENCE
SUBADULT,SCA_COER,MVS,568062.7758234453,2808636.4757904857,0,ABSENCE
SUBADULT,SCA_COER,MVS,568062.8375163894,2808624.2944591455,0,ABSENCE
SUBADULT,SCA_COER,MVS,568079.859436476,2808639.884588943,0,ABSENCE
SUBADULT,SCA_COER,MVS,568499.1989104962,2805308.678561874,0,ABSENCE
SUBADULT,SCA_COER,MVS,568503.2009944039,2805313.1286081,0,ABSENCE
SUBADULT,SCA_COER,MVS,568507.2312628583,2805312.041705935,0,ABSENCE
SUBADULT,SCA_COER,MVS,568508.2261456555,2805314.2616079263,0,ABSENCE
SUBADULT,SCA_COER,MVS,568509.2266657242,2805315.374120068,0,ABSENCE
SUBADULT,SCA_COER,MVS,568510.232823319,2805315.3792423513,0,ABSENCE
SUBADULT,SCA_COER,MVS,568514.2800057856,2805310.9701724714,0,ABSENCE
SUBADULT,SCA_COER,MVS,568730.9299804817,2808201.336640375,0,ABSENCE
SUBADULT,SCA_COER,MVS,568731.9302599694,2808202.449178313,0,ABSENCE
SUBADULT,SCA_COER,MVS,568737.994227467,2808196.943071873,0,ABSENCE
SUBADULT,SCA_COER,MVS,568739.0058330608,2808195.840822033,0,ABSENCE
SUBADULT,SCA_COER,MVS,568739.989122556,2808200.2755430355,0,ABSENCE
SUBADULT,SCA_COER,MVS,568745.9907930903,2808206.950775983,0,ABSENCE
SUBADULT,SCA_COER,MVS,568747.0986837507,2808187.022825974,0,ABSENCE
SUBADULT,SCA_COER,MVS,568750.3317461347,2808144.957284341,0,ABSENCE
SUBADULT,SCA_COER,MVS,568986.1740058305,2824653.5908942767,0,ABSENCE
SUBADULT,SCA_COER,MVS,568989.1938513179,2824652.4990510144,0,ABSENCE
SUBADULT,SCA_COER,MVS,568990.1985592459,2824652.5042423215,0,ABSENCE
SUBADULT,SCA_COER,MVS,568991.1689343778,2824659.153934153,0,ABSENCE
SUBADULT,SCA_COER,MVS,568991.2490441214,2824643.650099855,0,ABSENCE
SUBADULT,SCA_COER,MVS,568992.2308639293,2824648.0849582204,0,ABSENCE
SUBADULT,SCA_COER,MVS,568994.234558091,2824649.2027580882,0,ABSENCE
SUBADULT,SCA_COER,MVS,568999.5491267795,2824657.720643017,0,ABSENCE
SUBADULT,SCA_COER,MVS,569037.8201247382,2824963.942890713,0,ABSENCE
SUBADULT,SCA_COER,MVS,569038.767541203,2824975.0222585634,0,ABSENCE
SUBADULT,SCA_COER,MVS,569042.7748218626,2824977.257875878,0,ABSENCE
SUBADULT,SCA_COER,MVS,569042.809184779,2824970.613372396,0,ABSENCE
SUBADULT,SCA_COER,MVS,569044.8300075631,2824968.4089297582,0,ABSENCE
SUBADULT,SCA_COER,MVS,569045.8346918116,2824968.414125793,0,ABSENCE
SUBADULT,SCA_COER,MVS,569047.7409639145,2824988.3580287737,0,ABSENCE
SUBADULT,SCA_COER,MVS,569048.1235882926,2824979.1312836325,0,ABSENCE
SUBADULT,SCA_COER,MVS,569068.8921828162,2825496.0474507147,0,ABSENCE
SUBADULT,SCA_COER,MVS,569070.2450804128,2825493.4704070888,0,ABSENCE
SUBADULT,SCA_COER,MVS,569071.3013015982,2825483.5088440753,0,ABSENCE
SUBADULT,SCA_COER,MVS,569077.3062499453,2825487.969710631,0,ABSENCE
SUBADULT,SCA_COER,MVS,569078.3395515953,2825482.4378200495,0,ABSENCE
SUBADULT,SCA_COER,MVS,569079.3270031004,2825485.765273459,0,ABSENCE
SUBADULT,SCA_COER,MVS,569082.346670838,2825484.6734542446,0,ABSENCE
SUBADULT,SCA_COER,MVS,569098.5585886509,2825458.178627195,0,ABSENCE
SUBADULT,SCA_COER,MVS,569229.7897194179,2808025.6014666897,0,ABSENCE
SUBADULT,SCA_COER,MVS,569236.8200045173,2808027.852523327,0,ABSENCE
SUBADULT,SCA_COER,MVS,569238.8718440277,2808020.111123579,0,ABSENCE
SUBADULT,SCA_COER,MVS,569239.8321682923,2808028.9754622653,0,ABSENCE
SUBADULT,SCA_COER,MVS,569241.8155589506,2808034.5227988097,0,ABSENCE
SUBADULT,SCA_COER,MVS,569241.844080007,2808028.985825502,0,ABSENCE
SUBADULT,SCA_COER,MVS,569243.8502873558,2808030.1035837005,0,ABSENCE
SUBADULT,SCA_COER,MVS,569302.5180219833,2826230.0203189044,0,ABSENCE
SUBADULT,SCA_COER,MVS,569303.6433972045,2826206.769730981,0,ABSENCE
SUBADULT,SCA_COER,MVS,569304.5099460377,2826233.353012166,0,ABSENCE
SUBADULT,SCA_COER,MVS,569304.5463740753,2826226.33935643,0,ABSENCE
SUBADULT,SCA_COER,MVS,569305.5375430407,2826228.928552598,0,ABSENCE
SUBADULT,SCA_COER,MVS,569307.5467226679,2826228.938988322,0,ABSENCE
SUBADULT,SCA_COER,MVS,569309.4696189028,2826245.5607145187,0,ABSENCE
SUBADULT,SCA_COER,MVS,569312.5524143673,2826232.2873369744,0,ABSENCE
SUBADULT,SCA_COER,MVS,569339.6565347351,2826429.554153493,0,ABSENCE
SUBADULT,SCA_COER,MVS,569340.345435347,2826425.8662351556,0,ABSENCE
SUBADULT,SCA_COER,MVS,569341.6656842686,2826429.5645950446,0,ABSENCE
SUBADULT,SCA_COER,MVS,569346.6943138856,2826428.4832805893,0,ABSENCE
SUBADULT,SCA_COER,MVS,569347.5665038135,2826453.9591544126,0,ABSENCE
SUBADULT,SCA_COER,MVS,569347.6470860782,2826438.4552788483,0,ABSENCE
SUBADULT,SCA_COER,MVS,569348.5538088222,2826457.286634879,0,ABSENCE
SUBADULT,SCA_COER,MVS,569349.6792583929,2826434.036042943,0,ABSENCE
SUBADULT,SCA_COER,MVS,569414.3836601326,2806564.7544800886,0,ABSENCE
SUBADULT,SCA_COER,MVS,569417.3961420107,2806565.87744961,0,ABSENCE
SUBADULT,SCA_COER,MVS,569419.3511189376,2806576.9617639226,0,ABSENCE
SUBADULT,SCA_COER,MVS,569419.3739806976,2806572.532192086,0,ABSENCE
SUBADULT,SCA_COER,MVS,569421.35181732825,2806579.186934951,0,ABSENCE
SUBADULT,SCA_COER,MVS,569425.3817918514,2806578.100313083,0,ABSENCE
SUBADULT,SCA_COER,MVS,569500.9716659033,2830942.157171377,0,ABSENCE
SUBADULT,SCA_COER,MVS,569501.9296671156,2830951.0218200684,0,ABSENCE
SUBADULT,SCA_COER,MVS,569502.9107841793,2830955.4567648764,0,ABSENCE
SUBADULT,SCA_COER,MVS,569512.0066910436,2830944.4296748987,0,ABSENCE
SUBADULT,SCA_COER,MVS,569516.0120697197,2830946.6654934073,0,ABSENCE
SUBADULT,SCA_COER,MVS,569518.9380639116,2830963.2926096506,0,ABSENCE
SUBADULT,SCA_COER,MVS,569521.1082854363,2808300.638889933,0,ABSENCE
SUBADULT,SCA_COER,MVS,569524.0802686408,2808309.513663009,0,ABSENCE
SUBADULT,SCA_COER,MVS,569524.320954222,2830958.1525799055,0,ABSENCE
SUBADULT,SCA_COER,MVS,569525.0097140076,2830954.464654704,0,ABSENCE
SUBADULT,SCA_COER,MVS,569527.2355547555,2808282.951782774,0,ABSENCE
SUBADULT,SCA_COER,MVS,569528.2013932958,2808290.7087542797,0,ABSENCE
SUBADULT,SCA_COER,MVS,569528.7442266642,2808769.1193316514,0,ABSENCE
SUBADULT,SCA_COER,MVS,569529.2417009689,2808284.0695853275,0,ABSENCE
SUBADULT,SCA_COER,MVS,569537.0944071003,2808321.7626625192,0,ABSENCE
SUBADULT,SCA_COER,MVS,569556.0440919298,2826931.248042572,0,ABSENCE
SUBADULT,SCA_COER,MVS,569558.0358432028,2826934.580780389,0,ABSENCE
SUBADULT,SCA_COER,MVS,569558.076264554,2826926.828835865,0,ABSENCE
SUBADULT,SCA_COER,MVS,569558.0878134925,2826924.6139945854,0,ABSENCE
SUBADULT,SCA_COER,MVS,569558.8017766852,2826916.127261743,0,ABSENCE
SUBADULT,SCA_COER,MVS,569558.9999582787,2826942.3379630493,0,ABSENCE
SUBADULT,SCA_COER,MVS,569559.9287147506,2827342.1326359487,0,ABSENCE
SUBADULT,SCA_COER,MVS,569559.9864706271,2827331.058423963,0,ABSENCE
SUBADULT,SCA_COER,MVS,569560.0037973488,2827327.7361603957,0,ABSENCE
SUBADULT,SCA_COER,MVS,569561.0552292836,2826933.489074119,0,ABSENCE
SUBADULT,SCA_COER,MVS,569561.9608306412,2827337.713428997,0,ABSENCE
SUBADULT,SCA_COER,MVS,569563.313650003,2827335.1364316028,0,ABSENCE
SUBADULT,SCA_COER,MVS,569566.9487073713,2827344.3841522634,0,ABSENCE
SUBADULT,SCA_COER,MVS,569567.0873352351,2827317.806043428,0,ABSENCE
SUBADULT,SCA_COER,MVS,569571.9481322801,2827348.8400350953,0,ABSENCE
SUBADULT,SCA_COER,MVS,569576.6761514497,2829907.0814505685,0,ABSENCE
SUBADULT,SCA_COER,MVS,569578.6558619522,2829912.6290633744,0,ABSENCE
SUBADULT,SCA_COER,MVS,569578.7830913789,2829888.2657200177,0,ABSENCE
SUBADULT,SCA_COER,MVS,569579.7353569564,2829898.237786941,0,ABSENCE
SUBADULT,SCA_COER,MVS,569580.6760541818,2829910.424703513,0,ABSENCE
SUBADULT,SCA_COER,MVS,569584.82632993,2829884.9749153764,0,ABSENCE
SUBADULT,SCA_COER,MVS,569585.8364285049,2829883.8727358542,0,ABSENCE
SUBADULT,SCA_COER,MVS,569588.3584348018,2829913.7871904965,0,ABSENCE
SUBADULT,SCA_COER,MVS,569620.0935585005,2807446.2193700853,0,ABSENCE
SUBADULT,SCA_COER,MVS,569621.1568993881,2807435.1506348955,0,ABSENCE
SUBADULT,SCA_COER,MVS,569622.2087734616,2807426.2966887048,0,ABSENCE
SUBADULT,SCA_COER,MVS,569622.2603805633,2807416.330139127,0,ABSENCE
SUBADULT,SCA_COER,MVS,569623.1287616171,2807442.9128141105,0,ABSENCE
SUBADULT,SCA_COER,MVS,569626.1811696779,2807436.2840755223,0,ABSENCE
SUBADULT,SCA_COER,MVS,569641.2711829473,2807436.3622254506,0,ABSENCE
SUBADULT,SCA_COER,MVS,569791.5848988113,2829335.651202274,0,ABSENCE
SUBADULT,SCA_COER,MVS,569793.6516088351,2829324.587479544,0,ABSENCE
SUBADULT,SCA_COER,MVS,569795.6719234281,2829322.3831510223,0,ABSENCE
SUBADULT,SCA_COER,MVS,569798.702396564,2829319.0766587956,0,ABSENCE
SUBADULT,SCA_COER,MVS,569799.6893539744,2829322.404191811,0,ABSENCE
SUBADULT,SCA_COER,MVS,569799.7125546082,2829317.9744948684,0,ABSENCE
SUBADULT,SCA_COER,MVS,569808.7691791266,2829314.6995682884,0,ABSENCE
SUBADULT,SCA_COER,MVS,569830.8341126794,2829320.721591856,0,ABSENCE
SUBADULT,SCA_COER,MVS,569950.352119135,2828747.3177651726,0,ABSENCE
SUBADULT,SCA_COER,MVS,569957.9582966306,2828637.719723799,0,ABSENCE
SUBADULT,SCA_COER,MVS,569958.7302330747,2828682.0219379393,0,ABSENCE
SUBADULT,SCA_COER,MVS,569960.7274213475,2828684.247327757,0,ABSENCE
SUBADULT,SCA_COER,MVS,569962.9889991722,2828061.8702232493,0,ABSENCE
SUBADULT,SCA_COER,MVS,569966.7189821389,2828690.9234991334,0,ABSENCE
SUBADULT,SCA_COER,MVS,569966.9312663857,2828076.2878019623,0,ABSENCE
SUBADULT,SCA_COER,MVS,569968.6173510961,2828711.975092242,0,ABSENCE
SUBADULT,SCA_COER,MVS,569969.7147602733,2828694.2615859043,0,ABSENCE
SUBADULT,SCA_COER,MVS,569970.9665080585,2828072.9866173253,0,ABSENCE
SUBADULT,SCA_COER,MVS,569972.0406983894,2828059.702814957,0,ABSENCE
SUBADULT,SCA_COER,MVS,569972.992847065,2828069.6748912544,0,ABSENCE
SUBADULT,SCA_COER,MVS,569974.6456245298,2828073.7442270294,0,ABSENCE
SUBADULT,SCA_COER,MVS,569976.9583488264,2828079.6627820875,0,ABSENCE
SUBADULT,SCA_COER,MVS,569983.0796989901,2828699.499864021,0,ABSENCE
SUBADULT,SCA_COER,MVS,569990.0045934914,2828081.9461643207,0,ABSENCE
SUBADULT,SCA_COER,MVS,570043.7621085112,2828174.1470991164,0,ABSENCE
SUBADULT,SCA_COER,MVS,570046.9092553731,2828148.6922000106,0,ABSENCE
SUBADULT,SCA_COER,MVS,570048.790149612,2828173.066060752,0,ABSENCE
SUBADULT,SCA_COER,MVS,570050.7757656825,2828177.506307372,0,ABSENCE
SUBADULT,SCA_COER,MVS,570051.0523968224,2828188.5822971254,0,ABSENCE
SUBADULT,SCA_COER,MVS,570053.6901826304,2828196.3483318286,0,ABSENCE
SUBADULT,SCA_COER,MVS,570060.7678366811,2828187.5258916905,0,ABSENCE
SUBADULT,SCA_COER,MVS,570060.773655859,2828186.418468606,0,ABSENCE
SUBADULT,SCA_COER,MVS,570106.7163453931,2806923.828471467,0,ABSENCE
SUBADULT,SCA_COER,MVS,570106.7625281556,2806914.969315971,0,ABSENCE
SUBADULT,SCA_COER,MVS,570113.7182116833,2806931.6169459703,0,ABSENCE
SUBADULT,SCA_COER,MVS,570114.7184776303,2806932.7295855037,0,ABSENCE
SUBADULT,SCA_COER,MVS,570114.7531187944,2806926.08521873,0,ABSENCE
SUBADULT,SCA_COER,MVS,570116.730556428,2806932.740075868,0,ABSENCE
SUBADULT,SCA_COER,MVS,577550.6752542307,2809714.4797235522,0,ABSENCE
SUBADULT,SCA_COER,MVS,577552.6613708436,2809718.920976489,0,ABSENCE
SUBADULT,SCA_COER,MVS,577553.6160684413,2809727.786062056,0,ABSENCE
SUBADULT,SCA_COER,MVS,577555.583001305,2809735.549545107,0,ABSENCE
SUBADULT,SCA_COER,MVS,577557.5819004017,2809737.7759792963,0,ABSENCE
SUBADULT,SCA_COER,MVS,577560.669763322,2809725.61189326,0,ABSENCE
SUBADULT,SCA_COER,MVS,578474.7880567427,2810108.561171365,0,ABSENCE
SUBADULT,SCA_COER,MVS,578478.8048545818,2810109.692090747,0,ABSENCE
SUBADULT,SCA_COER,MVS,578480.8035470275,2810111.9186687074,0,ABSENCE
SUBADULT,SCA_COER,MVS,578480.8553135397,2810103.059373741,0,ABSENCE
SUBADULT,SCA_COER,MVS,578481.8417184113,2810106.387486556,0,ABSENCE
SUBADULT,SCA_COER,MVS,578482.8798905666,2810100.8563045,0,ABSENCE
SUBADULT,SCA_COER,MVS,578483.8986503737,2810098.6473581246,0,ABSENCE
SUBADULT,SCA_COER,MVS,578927.7254386052,2810399.1524795066,0,ABSENCE
SUBADULT,SCA_COER,MVS,578938.7306131325,2810409.18422474,0,ABSENCE
SUBADULT,SCA_COER,MVS,578939.7689558765,2810403.6530716624,0,ABSENCE
SUBADULT,SCA_COER,MVS,578942.7277563694,2810413.6375257797,0,ABSENCE
SUBADULT,SCA_COER,MVS,578943.8116689083,2810400.35448167,0,ABSENCE
SUBADULT,SCA_COER,MVS,578944.8044453925,2810402.575220207,0,ABSENCE
SUBADULT,SCA_COER,MVS,578948.7950785286,2810408.135936072,0,ABSENCE
SUBADULT,SCA_COER,MVS,579228.1702690716,2810790.7448175983,0,ABSENCE
SUBADULT,SCA_COER,MVS,579229.1237618108,2810799.6100644604,0,ABSENCE
SUBADULT,SCA_COER,MVS,579230.1883384956,2810789.649272696,0,ABSENCE
SUBADULT,SCA_COER,MVS,579236.203339291,2810793.0071240403,0,ABSENCE
SUBADULT,SCA_COER,MVS,579239.2075709947,2810795.2397577865,0,ABSENCE
SUBADULT,SCA_COER,MVS,579241.232176046,2810793.03680047,0,ABSENCE
SUBADULT,SCA_COER,MVS,579245.1709716711,2810636.909238903,0,ABSENCE
SUBADULT,SCA_COER,MVS,579397.3904037568,2811769.6259879824,0,ABSENCE
SUBADULT,SCA_COER,MVS,579400.3812829534,2811774.0734981834,0,ABSENCE
SUBADULT,SCA_COER,MVS,579402.3533637766,2811780.729890911,0,ABSENCE
SUBADULT,SCA_COER,MVS,579403.3459547609,2811782.95067176,0,ABSENCE
SUBADULT,SCA_COER,MVS,579406.4940667532,2811760.8202077784,0,ABSENCE
SUBADULT,SCA_COER,MVS,579408.3678705664,2811784.087836229,0,ABSENCE
SUBADULT,SCA_COER,MVS,579409.4849450752,2811765.2677199873,0,ABSENCE
SUBADULT,SCA_COER,MVS,579572.5906570955,2812752.97656586,0,ABSENCE
SUBADULT,SCA_COER,MVS,579574.5003257976,2811243.5264961594,0,ABSENCE
SUBADULT,SCA_COER,MVS,579575.5549752221,2812761.853796799,0,ABSENCE
SUBADULT,SCA_COER,MVS,579578.6046787765,2812756.334604028,0,ABSENCE
SUBADULT,SCA_COER,MVS,579579.5618193218,2811238.019227608,0,ABSENCE
SUBADULT,SCA_COER,MVS,579579.5971626894,2812758.5554032293,0,ABSENCE
SUBADULT,SCA_COER,MVS,579579.643142127,2812750.8034823807,0,ABSENCE
SUBADULT,SCA_COER,MVS,579580.5281668885,2811244.6696807276,0,ABSENCE
SUBADULT,SCA_COER,MVS,579581.5076426178,2811249.1053035073,0,ABSENCE
SUBADULT,SCA_COER,MVS,579583.6524897973,2812753.0421762983,0,ABSENCE
SUBADULT,SCA_COER,MVS,579584.5051495901,2811252.445435193,0,ABSENCE
SUBADULT,SCA_COER,MVS,579587.581436475,2811242.4965845672,0,ABSENCE
SUBADULT,SCA_COER,MVS,579602.9888472205,2812544.955132397,0,ABSENCE
SUBADULT,SCA_COER,MVS,579931.9684588817,2813199.2032341454,0,ABSENCE
SUBADULT,SCA_COER,MVS,579942.673545088,2813259.0697503835,0,ABSENCE
SUBADULT,SCA_COER,MVS,579944.6319130609,2813267.9410848687,0,ABSENCE
SUBADULT,SCA_COER,MVS,579944.6517130465,2813264.61882917,0,ABSENCE
SUBADULT,SCA_COER,MVS,579950.6720132653,2813266.8696261304,0,ABSENCE
SUBADULT,SCA_COER,MVS,579952.6699786859,2813269.096450508,0,ABSENCE
SUBADULT,SCA_COER,MVS,579954.6613426034,2813272.4306937978,0,ABSENCE
SUBADULT,SCA_COER,MVS,580044.2386280218,2813428.0090836994,0,ABSENCE
SUBADULT,SCA_COER,MVS,580045.2309820221,2813430.229922514,0,ABSENCE
SUBADULT,SCA_COER,MVS,580047.248733557,2813429.134505595,0,ABSENCE
SUBADULT,SCA_COER,MVS,580048.1816059472,2813441.322115382,0,ABSENCE
SUBADULT,SCA_COER,MVS,580049.088039703,2813457.9394014524,0,ABSENCE
SUBADULT,SCA_COER,MVS,580049.2202218926,2813435.791021734,0,ABSENCE
SUBADULT,SCA_COER,MVS,580049.2532672879,2813430.253926897,0,ABSENCE
