SOURCE,ID_SURV,ID_SITE,x,y,PRES_COEL,PRES_COER,PRES_GUAC,PRES_HERB,PRES_GRIS,PRES_SCIU,PRES_INVERT
RVC,1293U_1_2014,1293U_1,549762.6453580713,2756242.8015469695,0,1,0,1,0,1,1
RVC,1297U_1_2014,1297U_1,545491.8872149577,2757583.3335523694,0,0,0,0,0,1,1
RVC,1297U_2_2014,1297U_2,545452.455247921,2757599.81253804,0,0,0,0,0,1,1
RVC,1300U_1_2014,1300U_1,538623.904600577,2754423.0927558867,0,0,1,1,0,1,1
RVC,1315U_2_2014,1315U_2,503419.3627022126,2730191.1993182385,0,0,0,0,0,1,1
RVC,1317U_1_2014,1317U_1,502994.5717830931,2729726.060735427,1,0,0,1,0,1,1
RVC,1326U_1_2014,1326U_1,433416.2172025272,2716737.3128899327,0,0,1,1,0,1,1
RVC,1327U_2_2014,1327U_2,441581.57830838615,2719400.294199869,0,0,1,1,0,1,1
RVC,1330U_2_2014,1330U_2,403959.7345471382,2707316.914215704,0,0,0,0,0,1,1
RVC,1333U_1_2014,1333U_1,404054.0875722462,2708071.4879482877,0,0,0,0,0,1,1
RVC,1336U_1_2014,1336U_1,437815.981475121,2711867.1221060394,0,0,0,0,0,1,1
RVC,1336U_2_2014,1336U_2,437853.5224660564,2711880.24257491,0,0,0,0,0,1,1
RVC,1340U_1_2014,1340U_1,437563.258897022,2714255.5452930983,0,0,0,0,0,1,1
RVC,1341U_1_2014,1341U_1,442611.645231264,2714563.8636244363,0,0,0,0,0,1,1
RVC,1342U_1_2014,1342U_1,443028.06770761125,2714847.835313498,0,0,0,0,0,1,1
RVC,1344U_1_2014,1344U_1,440365.01635458687,2715715.98454577,0,0,1,1,0,1,1
RVC,1344U_2_2014,1344U_2,440375.11541178834,2715709.2977445433,0,0,0,0,0,1,1
RVC,1348U_2_2014,1348U_2,455109.5048280029,2718205.267358727,0,0,0,0,0,1,1
RVC,1350U_1_2014,1350U_1,459693.2177119992,2719921.901952772,0,0,1,1,0,1,1
RVC,1358U_2_2014,1358U_2,447004.2450247961,2712141.533233745,0,0,0,0,0,1,1
RVC,1358U_1_2014,1358U_1,447011.4786299447,2712179.1527133607,0,0,1,1,0,1,1
RVC,1370U_1_2014,1370U_1,447551.5473685006,2712215.8707050597,1,0,0,1,0,1,1
RVC,1371U_2_2014,1371U_2,447234.21100128675,2712145.0926205176,0,0,1,1,0,1,1
RVC,1386U_1_2014,1386U_1,464574.4508256886,2716477.2917231475,0,1,1,1,0,1,1
RVC,1388U_1_2014,1388U_1,405203.5171586792,2703606.5592914945,0,0,0,0,0,1,1
RVC,1391U_1_2014,1391U_1,422131.06496538594,2706648.2830572324,0,0,0,0,0,1,1
RVC,1393U_1_2014,1393U_1,442560.3817096526,2710961.0163162886,0,0,0,0,0,1,1
RVC,1393U_2_2014,1393U_2,442589.7793233027,2710965.3247224963,0,0,0,0,0,1,1
RVC,1396U_1_2014,1396U_1,457546.4873217301,2714800.591717336,0,1,0,1,0,1,1
RVC,1397U_2_2014,1397U_2,411864.7045942093,2705061.366722291,0,0,0,0,0,1,1
RVC,1414U_2_2014,1414U_2,459140.5290560543,2714767.049368363,1,1,1,1,0,1,1
RVC,1418U_1_2014,1418U_1,460130.8746607868,2716835.8453662097,0,0,0,0,0,1,1
RVC,1421U_2_2014,1421U_2,460397.09911826265,2722501.9986118935,0,0,0,0,0,1,1
RVC,1439U_1_2014,1439U_1,426283.09035901417,2707591.3942899588,0,0,0,0,0,1,1
RVC,1439U_2_2014,1439U_2,426289.1122318672,2707580.2896198756,0,0,1,1,0,1,1
RVC,1449U_2_2014,1449U_2,413250.4269379864,2704753.748354599,0,0,0,0,0,1,1
RVC,1454U_2_2014,1454U_2,411660.6267307914,2704685.0497311414,0,0,0,0,0,1,1
RVC,1455U_2_2014,1455U_2,411432.4981768852,2704835.9783995105,0,0,0,0,0,1,1
RVC,1456U_1_2014,1456U_1,411501.0152281331,2705253.011121629,0,0,1,1,0,1,1
RVC,1456U_2_2014,1456U_2,411480.6393155876,2705236.5296915555,0,0,0,0,0,1,1
RVC,1505U_2_2014,1505U_2,579815.7058893368,2802118.475285138,0,0,0,0,0,1,1
RVC,1505U_1_2014,1505U_1,579815.7058893368,2802118.475285138,0,0,1,1,0,1,1
RVC,1563U_2_2014,1563U_2,585338.8484845326,2805978.5971900164,0,0,0,0,0,1,1
RVC,1564U_2_2014,1564U_2,586451.2832430182,2805571.507286414,0,0,0,0,0,1,1
RVC,1567U_2_2014,1567U_2,585516.773850001,2804263.160734179,0,1,0,1,0,1,1
RVC,1584U_1_2014,1584U_1,577752.2861919915,2789029.9032502812,0,0,0,0,0,1,1
RVC,1584U_2_2014,1584U_2,577705.7684529916,2789060.644069569,0,0,0,0,0,1,1
RVC,1611U_2_2014,1611U_2,578202.2618695674,2788740.134498048,0,0,0,0,0,1,1
RVC,1654U_2_2014,1654U_2,476751.57870430447,2720067.9185394016,0,0,0,0,0,1,1
RVC,1689U_2_2014,1689U_2,503378.9480851766,2729980.8139497945,1,0,1,1,0,1,1
RVC,1691U_2_2014,1691U_2,488681.3265528627,2723520.969288596,0,0,0,0,0,1,1
RVC,1742U_2_2014,1742U_2,458933.84542971797,2714742.188823311,0,0,1,1,0,1,1
RVC,1021U_2_2016,1021U_2,585392.2671841101,2806281.273565508,0,0,0,0,0,1,1
RVC,1022U_1_2016,1022U_1,586127.5620485038,2815877.7765621785,0,1,0,1,0,1,1
RVC,1023U_2_2016,1023U_2,585436.1541081747,2816455.883326007,0,0,0,0,0,1,1
RVC,1029U_2_2016,1029U_2,585599.9758748118,2819138.1376674958,0,0,0,0,0,1,1
RVC,1031U_2_2016,1031U_2,586917.0764422073,2820949.6157707693,0,0,1,1,0,1,1
RVC,1031U_1_2016,1031U_1,586902.4185383118,2820885.286210044,0,0,0,0,0,1,1
RVC,1037U_1_2016,1037U_1,585274.4529690275,2807406.816862878,0,0,0,0,0,1,1
RVC,1037U_2_2016,1037U_2,585269.4228030423,2807406.7849626346,0,0,0,0,0,1,1
RVC,1039U_1_2016,1039U_1,585336.1321029686,2807675.2146771974,0,0,0,0,0,1,1
RVC,1039U_2_2016,1039U_2,585335.1190607253,2807676.31571228,0,0,0,0,0,1,1
RVC,1041U_2_2016,1041U_2,585503.6210027412,2807915.491412014,0,0,0,0,0,1,1
RVC,1041U_1_2016,1041U_1,585505.6259502589,2807916.6116301906,0,0,0,0,0,1,1
RVC,1049U_1_2016,1049U_1,586025.0428125133,2811325.394847979,0,0,0,0,0,1,1
RVC,1049U_2_2016,1049U_2,586012.9100573051,2811335.28435544,0,0,0,0,0,1,1
RVC,1050U_2_2016,1050U_2,585707.7414038044,2812345.5618763315,0,1,0,1,0,1,1
RVC,1052U_1_2016,1052U_1,584943.1982480487,2813490.2556141703,0,0,0,0,0,1,1
RVC,1052U_2_2016,1052U_2,584961.9745059691,2813542.4257240705,0,1,1,1,0,1,1
RVC,1053U_2_2016,1053U_2,584998.6403074026,2813627.9333985737,0,0,0,0,0,1,1
RVC,1055U_1_2016,1055U_1,585715.1515389001,2814962.571228828,0,0,0,0,0,1,1
RVC,1057U_1_2016,1057U_1,584600.9133672295,2803641.6278888755,0,0,0,0,0,1,1
RVC,1057U_2_2016,1057U_2,584588.886299776,2803633.8001352386,0,0,1,1,0,1,1
RVC,1059U_2_2016,1059U_2,588590.1306781959,2820400.2036778014,0,0,0,0,0,1,1
RVC,1059U_1_2016,1059U_1,588583.2052321127,2820383.545428749,0,0,0,0,0,1,1
RVC,1064U_2_2016,1064U_2,586110.5967082508,2807077.6907202904,0,0,0,0,0,1,1
RVC,1064U_1_2016,1064U_1,586114.6564040395,2807072.1793839135,0,0,0,0,0,1,1
RVC,1071U_2_2016,1071U_2,586453.8859280248,2806262.5827087206,0,0,0,0,0,1,1
RVC,1074U_2_2016,1074U_2,587742.9158686323,2811634.4242692115,0,0,0,0,0,1,1
RVC,1084U_1_2016,1084U_1,586503.9447326958,2806457.818639592,0,0,0,0,0,1,1
RVC,1087U_1_2016,1087U_1,587236.8476569718,2809647.638679025,0,1,1,1,0,1,1
RVC,1087U_2_2016,1087U_2,587244.8658460721,2809652.1206432595,0,0,0,0,0,1,1
RVC,1088U_2_2016,1088U_2,587640.9055331488,2809850.7215352217,0,1,0,1,0,1,1
RVC,1088U_1_2016,1088U_1,587651.0074436092,2809844.1425996213,0,0,0,0,0,1,1
RVC,1089U_2_2016,1089U_2,587438.3792075167,2810057.606859841,0,0,0,0,0,1,1
RVC,1089U_1_2016,1089U_1,587444.3421465134,2810068.7204238377,0,0,0,0,0,1,1
RVC,1118U_1_2016,1118U_1,589706.2669647927,2820780.8688887726,0,0,0,0,0,1,1
RVC,1121U_1_2016,1121U_1,590982.6719250197,2834043.052046472,0,0,0,0,0,1,1
RVC,1124U_1_2016,1124U_1,587664.7192878143,2808975.972306911,0,0,0,0,0,1,1
RVC,1145U_2_2016,1145U_2,561091.7172997786,2769544.562583024,0,1,0,1,0,1,1
RVC,1145U_1_2016,1145U_1,561100.5587068395,2769597.7551310924,1,1,1,1,0,1,1
RVC,1150U_2_2016,1150U_2,578985.3175429015,2799208.7722917376,0,0,0,0,0,1,1
RVC,1150U_1_2016,1150U_1,578973.3092553574,2799196.5201958786,0,0,0,0,0,1,1
RVC,1151U_2_2016,1151U_2,557323.9503821768,2764208.550777493,0,0,0,0,0,1,1
RVC,1152U_2_2016,1152U_2,554355.0533289777,2764414.581623403,1,0,0,1,0,1,1
RVC,1157U_1_2016,1157U_1,564269.9822831486,2769018.7598109953,0,0,0,0,0,1,1
RVC,1158U_2_2016,1158U_2,575032.3292565244,2784646.944334756,1,0,0,1,0,1,1
RVC,1164U_1_2016,1164U_1,578655.5842107132,2788744.9734930103,0,0,0,0,0,1,1
RVC,1164U_2_2016,1164U_2,578642.6356968204,2788719.4276490905,0,0,0,0,0,1,1
RVC,1169U_2_2016,1169U_2,569791.9845990542,2776819.6497575874,0,1,0,1,0,1,1
RVC,1169U_1_2016,1169U_1,569853.3022099363,2776856.5078576934,0,0,0,0,0,1,1
RVC,1171U_2_2016,1171U_2,571935.8872837912,2782872.7387326076,0,0,0,0,0,1,1
RVC,1173U_1_2016,1173U_1,578217.7258618693,2788155.5063789943,0,0,0,0,0,1,1
RVC,1173U_2_2016,1173U_2,578227.7812319536,2788158.8866765206,0,0,0,0,0,1,1
RVC,1177U_1_2016,1177U_1,570243.4449654804,2777456.502662855,0,0,0,0,0,1,1
RVC,1177U_2_2016,1177U_2,570238.5409394053,2777429.9001254896,0,0,0,0,0,1,1
RVC,1183U_2_2016,1183U_2,579146.7597665136,2790030.2297402606,0,0,0,0,0,1,1
RVC,1193U_2_2016,1193U_2,558958.2889107172,2763407.1346346666,0,0,0,0,0,1,1
RVC,1194U_1_2016,1194U_1,559089.2775507611,2763691.1788975555,1,1,0,1,0,1,1
RVC,1194U_2_2016,1194U_2,559147.5690544052,2763747.905105256,0,0,0,0,0,1,1
RVC,1195U_1_2016,1195U_1,566389.2973031413,2769293.556979008,0,1,0,1,0,1,1
RVC,1202U_2_2016,1202U_2,579333.5054279205,2788588.3498272286,0,0,0,0,0,1,1
RVC,1203U_1_2016,1203U_1,574274.2550579912,2780269.6473231055,0,1,0,1,0,1,1
RVC,1206U_1_2016,1206U_1,565544.0681036136,2769043.639710036,0,0,0,0,0,1,1
RVC,1207U_1_2016,1207U_1,563261.806448503,2766253.4149777824,0,0,1,1,0,1,1
RVC,1207U_2_2016,1207U_2,563272.8035260731,2766275.6129395263,0,0,0,0,0,1,1
RVC,1208U_2_2016,1208U_2,563318.9018579549,2766344.48228606,0,0,1,1,0,1,1
RVC,1215U_2_2016,1215U_2,578179.2872959857,2788356.834820963,0,0,0,0,0,1,1
RVC,1235U_1_2016,1235U_1,562737.6406841294,2765913.257426299,0,0,0,0,0,1,1
RVC,1235U_2_2016,1235U_2,562734.7404503362,2765885.5603130814,0,0,0,0,0,1,1
RVC,1242U_1_2016,1242U_1,567065.8366759643,2770197.151865138,0,0,0,0,0,1,1
RVC,1242U_2_2016,1242U_2,567095.1507447598,2770185.114862884,0,1,0,1,0,1,1
RVC,1246U_1_2016,1246U_1,527443.0260477819,2747009.553373424,0,1,1,1,0,1,1
RVC,1257U_2_2016,1257U_2,538697.7887815105,2754365.7212302107,0,0,0,0,0,1,1
RVC,1257U_1_2016,1257U_1,538679.5701517294,2754380.0647854814,0,0,0,0,0,1,1
RVC,1258U_1_2016,1258U_1,538756.4376449301,2754339.311414902,1,0,0,1,0,1,1
RVC,1258U_2_2016,1258U_2,538774.6532851921,2754326.0752480933,1,1,1,1,0,1,1
RVC,1259U_1_2016,1259U_1,497734.3302846906,2726543.7245971947,0,0,0,0,0,1,1
RVC,1276U_1_2016,1276U_1,519154.2018192804,2735560.866042131,0,0,1,1,0,1,1
RVC,1277U_1_2016,1277U_1,519193.4551971056,2735694.897957752,0,0,1,1,0,1,1
RVC,1279U_1_2016,1279U_1,532279.3119536096,2743834.3964098254,0,1,0,1,0,1,1
RVC,1280U_2_2016,1280U_2,538570.9552192066,2748092.5554683115,0,0,1,1,0,1,1
RVC,1282U_2_2016,1282U_2,549849.743445987,2756450.1854764717,0,0,0,0,0,1,1
RVC,1282U_1_2016,1282U_1,549849.743445987,2756450.1854764717,0,1,0,1,0,1,1
RVC,1286U_2_2016,1286U_2,489066.9979054506,2723582.6659813346,0,0,0,0,0,1,1
RVC,1286U_1_2016,1286U_1,489057.8513158208,2723535.062176005,0,1,1,1,0,1,1
RVC,1287U_1_2016,1287U_1,477144.5980887604,2720196.8149210545,0,0,1,1,0,1,1
RVC,1291U_2_2016,1291U_2,498624.9132776845,2727563.3715074803,0,0,0,0,0,1,1
RVC,1291U_1_2016,1291U_1,498619.8524419101,2727546.763472443,0,0,0,0,0,1,1
RVC,1297U_1_2016,1297U_1,551700.8843901822,2757728.2345988853,0,0,0,0,0,1,1
RVC,1298U_1_2016,1298U_1,551530.0208077544,2758326.652257854,0,0,0,0,0,1,1
RVC,1299U_1_2016,1299U_1,554550.2347952817,2759750.1716984683,0,0,0,0,0,1,1
RVC,1299U_2_2016,1299U_2,554550.2347952817,2759750.1716984683,0,0,0,0,0,1,1
RVC,1300U_2_2016,1300U_2,554555.3660982095,2759729.1528816964,0,0,0,0,0,1,1
RVC,1300U_1_2016,1300U_1,554568.2606670379,2759786.785260971,0,0,0,0,0,1,1
RVC,1301U_2_2016,1301U_2,550027.0687648952,2756558.2401345163,0,1,0,1,0,1,1
RVC,1301U_1_2016,1301U_1,550027.0687648952,2756558.2401345163,0,0,0,0,0,1,1
RVC,1305U_1_2016,1305U_1,503815.92940181424,2730185.7664920897,0,0,0,0,0,1,1
RVC,1305U_2_2016,1305U_2,503801.7627142168,2730199.049478248,0,0,0,0,0,1,1
RVC,1318U_2_2016,1318U_2,495265.9560343472,2725598.768158913,0,0,0,0,0,1,1
RVC,1322U_1_2016,1322U_1,515018.9049031857,2733000.23412699,0,0,0,0,0,1,1
RVC,1322U_2_2016,1322U_2,514995.66804980533,2732975.84954338,0,0,1,1,0,1,1
RVC,1323U_2_2016,1323U_2,526736.146451134,2738963.8608134417,0,0,0,0,0,1,1
RVC,1325U_2_2016,1325U_2,555115.0892567857,2759619.5512809134,0,0,0,0,0,1,1
RVC,1326U_1_2016,1326U_1,554776.5672454867,2760206.186244139,0,0,0,0,0,1,1
RVC,1329U_1_2016,1329U_1,549841.0375430126,2756344.958900538,0,1,0,1,0,1,1
RVC,1329U_2_2016,1329U_2,549841.0375430126,2756344.958900538,0,0,0,0,0,1,1
RVC,1330U_2_2016,1330U_2,549877.2924206913,2756371.666132559,0,0,0,0,0,1,1
RVC,1330U_1_2016,1330U_1,549877.2924206913,2756371.666132559,0,0,0,0,0,1,1
RVC,1331U_1_2016,1331U_1,538257.3200700524,2747516.998961752,0,0,0,0,0,1,1
RVC,1335U_2_2016,1335U_2,488947.30208750535,2723249.4836172443,0,0,0,0,0,1,1
RVC,1340U_2_2016,1340U_2,496882.1200273898,2725737.8232570183,0,0,1,1,0,1,1
RVC,1343U_1_2016,1343U_1,537258.6017397788,2746931.8304160438,0,0,0,0,0,1,1
RVC,1344U_1_2016,1344U_1,548493.1653469,2754865.1921656947,0,0,0,0,0,1,1
RVC,1354U_1_2016,1354U_1,460437.6699229162,2722530.6718974602,0,0,1,1,0,1,1
RVC,1354U_2_2016,1354U_2,460446.76420162094,2722525.109784426,0,0,1,1,0,1,1
RVC,1363U_2_2016,1363U_2,425574.52865895256,2710793.030142132,1,0,0,1,0,1,1
RVC,1374U_2_2016,1374U_2,460378.7335967235,2719603.262532642,0,0,0,0,0,1,1
RVC,1375U_2_2016,1375U_2,461629.0784454571,2719962.9426530316,0,0,0,0,0,1,1
RVC,1386U_2_2016,1386U_2,462135.33204406267,2717369.4915624694,0,0,0,0,0,1,1
RVC,1388U_2_2016,1388U_2,460456.6056138421,2717072.976821926,0,0,0,0,0,1,1
RVC,1401U_1_2016,1401U_1,414947.6271417012,2705821.8895950997,0,0,0,0,0,1,1
RVC,1408U_2_2016,1408U_2,447349.8880172198,2712196.6978613907,0,0,0,0,0,1,1
RVC,1409H_2_2016,1409H_2,447504.18226898974,2712281.376833577,0,0,0,0,0,1,1
RVC,1412U_1_2016,1412U_1,458753.1993545254,2714617.6022149185,0,1,1,1,0,1,1
RVC,1413H_2_2016,1413H_2,458745.3749206071,2714711.741287369,0,1,1,1,0,1,1
RVC,1413U_1_2016,1413U_1,458750.461770699,2714719.4769916404,0,0,0,0,0,1,1
RVC,1416U_2_2016,1416U_2,427853.05444448843,2707637.4791425355,1,0,0,1,0,1,1
RVC,1420U_2_2016,1420U_2,412893.92645891686,2704801.3581740246,0,0,0,0,0,1,1
RVC,1420U_1_2016,1420U_1,412939.5926906872,2704809.933305452,0,1,0,1,0,1,1
RVC,1421H_2_2016,1421H_2,413049.1762971794,2704828.078188608,0,0,0,0,0,1,1
RVC,1421U_1_2016,1421U_1,413054.0794767351,2704801.4718767935,0,0,0,0,0,1,1
RVC,1423U_2_2016,1423U_2,410872.6200340613,2704620.2722107507,0,0,0,0,0,1,1
RVC,1424U_1_2016,1424U_1,401503.1084849561,2704003.0094428486,0,0,0,0,0,1,1
RVC,1447U_2_2016,1447U_2,465342.03409731254,2716878.400449896,0,0,0,0,0,1,1
RVC,1452U_2_2016,1452U_2,431194.32509822294,2707468.9727962003,0,0,0,0,0,1,1
RVC,1452U_1_2016,1452U_1,431162.82949747884,2707452.518196313,0,0,0,0,0,1,1
RVC,1524U_2_2016,1524U_2,584104.3289190949,2809988.695383158,0,0,0,0,0,1,1
RVC,1599U_1_2016,1599U_1,578697.415528408,2788654.407894341,0,0,0,0,0,1,1
RVC,1657U_1_2016,1657U_1,490798.1749821075,2724243.5385550135,0,0,0,0,0,1,1
RVC,1733U_1_2016,1733U_1,458862.8294796353,2714701.4296665294,0,0,0,0,0,1,1
RVC,1006U_2_2018,1006U_2,460378.8696142362,2722498.728711254,0,0,0,0,0,1,1
RVC,1019U_2_2018,1019U_2,580928.5448426234,2811364.5813704194,0,0,0,0,0,1,1
RVC,1030U_2_2018,1030U_2,435990.14500708523,2713566.181704058,0,0,0,0,0,1,1
RVC,1034U_2_2018,1034U_2,455435.6249318628,2718229.6884723245,0,0,0,0,0,1,1
RVC,1038U_2_2018,1038U_2,436246.5357893526,2712482.0865776753,1,0,0,1,0,1,1
RVC,1038U_1_2018,1038U_1,436191.8245710064,2712480.1215926893,0,0,0,0,0,1,1
RVC,1049U_2_2018,1049U_2,492906.3024498295,2728140.8776133168,0,0,1,1,0,1,1
RVC,1049U_1_2018,1049U_1,492906.3092353588,2728154.1644583745,0,0,0,0,0,1,1
RVC,1051U_1_2018,1051U_1,476370.71923455276,2723529.7828857913,0,0,0,0,0,1,1
RVC,1063U_2_2018,1063U_2,572625.2951027693,2788325.9299975405,0,0,0,0,0,1,1
RVC,1067U_1_2018,1067U_1,576649.7556236039,2791593.936894815,0,0,0,0,0,1,1
RVC,1067U_2_2018,1067U_2,576660.8410518314,2791592.892267679,0,0,0,0,0,1,1
RVC,1082U_1_2018,1082U_1,584117.7512357574,2803981.9126660903,0,0,0,0,0,1,1
RVC,1082U_2_2018,1082U_2,584111.7965277777,2803968.585988513,0,1,1,1,0,1,1
RVC,1084U_1_2018,1084U_1,581247.6688524373,2802989.734269098,0,0,0,0,0,1,1
RVC,1092U_2_2018,1092U_2,582395.3800190794,2806044.415106436,0,0,0,0,0,1,1
RVC,1094U_1_2018,1094U_1,587149.385648979,2813667.2081312537,0,0,0,0,0,1,1
RVC,1095U_1_2018,1095U_1,584617.8713130015,2811019.6500850944,0,0,0,0,0,1,1
RVC,1097U_2_2018,1097U_2,585350.0754848327,2810548.0728470064,0,0,0,0,0,1,1
RVC,1098U_2_2018,1098U_2,584730.189234135,2810753.4586903104,0,0,0,0,0,1,1
RVC,1098U_1_2018,1098U_1,584734.2752543894,2810743.51726557,0,0,0,0,0,1,1
RVC,1099U_2_2018,1099U_2,585734.5180168165,2814292.6722167167,0,0,0,0,0,1,1
RVC,1118U_2_2018,1118U_2,575097.1937749707,2784033.8003428425,0,0,0,0,0,1,1
RVC,1120U_2_2018,1120U_2,575730.524691815,2786121.4612655626,0,0,0,0,0,1,1
RVC,1121U_2_2018,1121U_2,571059.7051166876,2779469.5412831726,0,0,0,0,0,1,1
RVC,1124U_2_2018,1124U_2,574727.7176641272,2783781.4880159446,1,0,1,1,0,1,1
RVC,1126U_2_2018,1126U_2,578235.4680731635,2788746.9707228336,0,0,0,0,0,1,1
RVC,1127U_2_2018,1127U_2,578653.8955194297,2789382.838342567,0,0,0,0,0,1,1
RVC,1127U_1_2018,1127U_1,578643.8604539932,2789376.1355442144,0,0,0,0,0,1,1
RVC,1129U_2_2018,1129U_2,570609.6483841377,2779359.780536824,1,0,1,1,0,1,1
RVC,1131U_2_2018,1131U_2,582090.9551901593,2802010.3250301797,0,0,0,0,0,1,1
RVC,1133U_1_2018,1133U_1,571072.9891116888,2780592.5042217877,1,0,1,1,0,1,1
RVC,1133U_2_2018,1133U_2,571054.7524464407,2780610.1271385914,0,0,1,1,0,1,1
RVC,1143U_2_2018,1143U_2,578637.486135472,2788391.601281602,1,0,1,1,0,1,1
RVC,1147U_2_2018,1147U_2,570210.4188619391,2777408.7147307997,1,0,1,1,0,1,1
RVC,1148U_2_2018,1148U_2,570114.6148487228,2777216.643440389,1,0,1,1,0,1,1
RVC,1150U_1_2018,1150U_1,526454.4281408603,2740362.900013117,0,0,1,1,0,1,1
RVC,1154U_1_2018,1154U_1,502938.8947029027,2729889.920193062,0,0,0,0,0,1,1
RVC,1156U_2_2018,1156U_2,539431.8773866533,2749824.57987636,0,0,0,0,0,1,1
RVC,1158U_2_2018,1158U_2,577771.6361192142,2790747.6229025894,0,0,0,0,0,1,1
RVC,1158U_1_2018,1158U_1,577753.7343914241,2790707.6529072416,0,0,0,0,0,1,1
RVC,1160U_2_2018,1160U_2,567988.9288526458,2776457.272614855,0,0,0,0,0,1,1
RVC,1161U_1_2018,1161U_1,571606.9615905982,2782750.2943979017,0,0,0,0,0,1,1
RVC,1166U_2_2018,1166U_2,569999.0307112478,2777341.1829548096,0,0,0,0,0,1,1
RVC,1173U_1_2018,1173U_1,401488.9249129475,2704004.216376469,0,0,0,0,0,1,1
RVC,1175U_1_2018,1175U_1,433741.58601710445,2709319.1443826826,0,0,0,0,0,1,1
RVC,1176U_2_2018,1176U_2,456327.83707264054,2715366.832135256,0,0,0,0,0,1,1
RVC,1180U_2_2018,1180U_2,444112.59016626154,2712517.0821563406,0,0,0,0,0,1,1
RVC,1186U_1_2018,1186U_1,410666.64929980267,2704747.818748375,0,1,0,1,0,1,1
RVC,1188U_2_2018,1188U_2,469355.6829503526,2718527.6526988433,0,0,0,0,0,1,1
RVC,1192U_1_2018,1192U_1,525328.0383557172,2739385.2912841486,0,0,0,0,0,1,1
RVC,1192U_2_2018,1192U_2,525334.1488866366,2739360.9427130595,0,0,0,0,0,1,1
RVC,1193U_2_2018,1193U_2,509841.5719418833,2732652.3459061496,0,0,0,0,0,1,1
RVC,1193U_1_2018,1193U_1,509820.33034151664,2732653.4380882476,0,0,0,0,0,1,1
RVC,1214U_1_2018,1214U_1,579457.1356415763,2791384.214074654,0,0,0,0,0,1,1
RVC,1216U_2_2018,1216U_2,576299.8116899471,2787916.445153557,1,0,0,1,0,1,1
RVC,1217U_2_2018,1217U_2,567935.8525947102,2772742.8705202225,1,0,0,1,0,1,1
RVC,1220U_2_2018,1220U_2,578851.2515826153,2789052.866616749,0,0,0,0,0,1,1
RVC,1225U_2_2018,1225U_2,589947.1235842678,2823224.5205963133,0,0,0,0,0,1,1
RVC,1234U_1_2018,1234U_1,413305.6732015816,2705000.3412286867,0,0,0,0,0,1,1
RVC,1235U_2_2018,1235U_2,410696.8032855638,2704707.7626240826,0,0,0,0,0,1,1
RVC,1237U_1_2018,1237U_1,517174.98495092394,2734891.704804528,0,0,0,0,0,1,1
RVC,1240U_2_2018,1240U_2,530574.7126584275,2742286.9775873516,0,0,0,0,0,1,1
RVC,1248U_2_2018,1248U_2,538315.9545525537,2748232.469389167,0,0,0,0,0,1,1
RVC,1255U_2_2018,1255U_2,465543.75500807946,2716962.0512767155,0,0,0,0,0,1,1
RVC,1270U_2_2018,1270U_2,433135.2340471507,2708803.8179295487,0,0,0,0,0,1,1
RVC,1271U_1_2018,1271U_1,433260.5874052777,2708954.9178724834,0,0,0,0,0,1,1
RVC,1277U_2_2018,1277U_2,412875.95706513163,2704845.7629922237,0,0,0,0,0,1,1
RVC,1279U_1_2018,1279U_1,411083.8309369754,2704519.2716860236,0,0,0,0,0,1,1
RVC,1289U_2_2018,1289U_2,574999.085617075,2780994.5441628355,1,0,0,1,0,1,1
RVC,1289U_1_2018,1289U_1,574964.0445043171,2780951.1622175258,0,0,0,0,0,1,1
RVC,1290U_2_2018,1290U_2,559144.2785157005,2763575.1455256813,0,1,1,1,0,1,1
RVC,1293U_1_2018,1293U_1,556739.1998278737,2765526.0620559845,0,0,0,0,0,1,1
RVC,1295U_2_2018,1295U_2,579171.6979646579,2789555.2907837653,0,0,0,0,0,1,1
RVC,1295U_1_2018,1295U_1,579153.7209405486,2789528.607553714,1,0,0,1,0,1,1
RVC,1296U_1_2018,1296U_1,574883.1665468008,2780811.1839250447,0,0,0,0,0,1,1
RVC,1297U_1_2018,1297U_1,574575.1952569828,2780355.457048099,0,1,1,1,0,1,1
RVC,1302U_1_2018,1302U_1,590420.6438276767,2828679.9654282555,1,0,0,1,0,1,1
RVC,1313U_2_2018,1313U_2,403219.38585573644,2703717.5494053112,0,1,0,1,0,1,1
RVC,1318U_2_2018,1318U_2,433440.3947237722,2709051.502997207,1,1,1,1,0,1,1
RVC,1321U_1_2018,1321U_1,413114.26497152797,2704863.109411627,0,0,0,0,0,1,1
RVC,1326U_2_2018,1326U_2,480568.1069264126,2720662.19471604,0,0,0,0,0,1,1
RVC,1330U_2_2018,1330U_2,482488.7629382015,2721656.1576061104,0,0,0,0,0,1,1
RVC,1330U_1_2018,1330U_1,482473.58584316977,2721661.7128612255,0,0,1,1,0,1,1
RVC,1356U_1_2018,1356U_1,574872.3560413778,2781126.7335322457,0,1,0,1,0,1,1
RVC,1360U_1_2018,1360U_1,590869.306672177,2834910.5715995766,0,0,0,0,0,1,1
RVC,1363U_1_2018,1363U_1,590316.026391528,2828257.295512221,0,0,0,0,0,1,1
RVC,1367U_2_2018,1367U_2,451037.48147137347,2712854.2960137753,0,0,0,0,0,1,1
RVC,1375U_1_2018,1375U_1,435316.4814921064,2709170.04754651,0,0,0,0,0,1,1
RVC,1526U_1_2018,1526U_1,460410.7133262533,2719455.907300907,0,0,0,0,0,1,1
